source,date,match_id,bout_num,map,team1,team2,team1_score,team2_score,winner,map_status,source_match_url,fetched_at
5e,2026-05-11,csgo_mc_2394248,1,Dust2,Haunted House,THUNDER dOWNUNDER,13,10,Haunted House,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394248,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,csgo_mc_2394248,2,Anubis,Haunted House,THUNDER dOWNUNDER,13,10,Haunted House,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394248,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,csgo_mc_2394109,1,Mirage,B8,BB,16,14,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394109,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,csgo_mc_2394109,2,Nuke,B8,BB,8,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394109,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,csgo_mc_2394109,3,Dust2,B8,BB,5,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394109,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394111,1,Ancient,NRG,FUT,13,16,FUT,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394111,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394111,2,Overpass,NRG,FUT,9,13,FUT,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394111,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394113,1,Mirage,SINNERS,GL,13,10,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394113,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394113,2,Inferno,SINNERS,GL,9,13,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394113,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394113,3,Nuke,SINNERS,GL,8,13,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394113,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394115,1,Dust2,Liquid,Astralis,4,13,Astralis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394115,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394115,2,Ancient,Liquid,Astralis,11,13,Astralis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394115,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394114,1,Inferno,Legacy,M80,13,5,Legacy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394114,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394114,2,Mirage,Legacy,M80,13,7,Legacy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394114,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394252,1,Overpass,TYLOO,5star,13,11,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394252,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394252,2,Ancient,TYLOO,5star,13,9,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394252,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394141,1,Mirage,Heroic,magic,8,13,magic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394141,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394141,2,Dust2,Heroic,magic,13,4,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394141,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394141,3,Inferno,Heroic,magic,6,13,magic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394141,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394253,1,Nuke,LVG,Haunted House,13,11,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394253,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394253,2,Anubis,LVG,Haunted House,14,16,Haunted House,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394253,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394253,3,Dust2,LVG,Haunted House,13,4,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394253,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394255,1,Anubis,FlyQuest,NEXVOID,13,7,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394255,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394255,2,Dust2,FlyQuest,NEXVOID,13,4,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394255,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394257,1,Anubis,AE,THUNDER dOWNUNDER,7,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394257,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394257,2,Dust2,AE,THUNDER dOWNUNDER,8,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394257,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394159,1,Overpass,B8,BC.Game,13,2,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394159,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394159,2,Mirage,B8,BC.Game,13,11,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394159,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394160,1,Ancient,FaZe,NRG,13,3,FaZe,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394160,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,csgo_mc_2394160,2,Nuke,FaZe,NRG,13,11,FaZe,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394160,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394157,1,Anubis,BB,Vitality,13,10,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394157,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394157,2,Overpass,BB,Vitality,8,13,Vitality,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394157,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394157,3,Nuke,BB,Vitality,13,8,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394157,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394161,1,Inferno,NAVI,GL,13,4,NAVI,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394161,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394161,2,Ancient,NAVI,GL,1,13,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394161,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394161,3,Mirage,NAVI,GL,13,11,NAVI,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394161,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394163,1,Dust2,Passion UA,SINNERS,13,8,Passion UA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394163,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394163,2,Mirage,Passion UA,SINNERS,9,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394163,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394163,3,Overpass,Passion UA,SINNERS,8,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394163,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394164,1,Dust2,Liquid,M80,4,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394164,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394164,2,Inferno,Liquid,M80,13,8,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394164,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394164,3,Ancient,Liquid,M80,13,5,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394164,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394259,1,Dust2,5star,FlyQuest,7,13,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394259,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394259,2,Ancient,5star,FlyQuest,16,13,5star,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394259,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394259,3,Inferno,5star,FlyQuest,13,9,5star,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394259,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394261,1,Inferno,SemperFi,THUNDER dOWNUNDER,4,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394261,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,csgo_mc_2394261,2,Nuke,SemperFi,THUNDER dOWNUNDER,13,16,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394261,2026-06-01T09:27:40.610670+00:00
5e,2026-05-09,csgo_mc_2394116,1,Nuke,Aurora,Heroic,8,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394116,2026-06-01T09:27:40.610670+00:00
5e,2026-05-09,csgo_mc_2394116,2,Dust2,Aurora,Heroic,11,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394116,2026-06-01T09:27:40.610670+00:00
5e,2026-05-10,csgo_mc_2394128,1,Mirage,FURIA,Heroic,13,4,FURIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394128,2026-06-01T09:27:40.610670+00:00
5e,2026-05-10,csgo_mc_2394128,2,Inferno,FURIA,Heroic,13,7,FURIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2394128,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393983,1,Mirage,Sharks,BET-M,2,13,BET-M,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393983,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393983,2,Ancient,Sharks,BET-M,13,8,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393983,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393983,3,Nuke,Sharks,BET-M,13,2,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393983,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393349,1,Mirage,Vitality,GL,13,1,Vitality,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393349,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393349,2,Overpass,Vitality,GL,16,14,Vitality,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393349,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393567,1,Dust2,THUNDER dOWNUNDER,Gz,13,7,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393567,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393567,2,Anubis,THUNDER dOWNUNDER,Gz,13,5,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393567,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393597,1,Ancient,NEXVOID,TYLOO,13,10,NEXVOID,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393597,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393597,2,Inferno,NEXVOID,TYLOO,11,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393597,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393597,3,Overpass,NEXVOID,TYLOO,8,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393597,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393985,1,Inferno,Sharks,100 Thieves,13,7,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393985,2026-06-01T09:27:40.610670+00:00
5e,2026-05-03,csgo_mc_2393985,2,Nuke,Sharks,100 Thieves,13,4,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393985,2026-06-01T09:27:40.610670+00:00
5e,2026-05-04,csgo_mc_2393734,1,Dust2,Wildcard,M80,14,16,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393734,2026-06-01T09:27:40.610670+00:00
5e,2026-05-04,csgo_mc_2393734,2,Inferno,Wildcard,M80,10,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393734,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,csgo_mc_2393336,1,Mirage,NAVI,GL,13,10,NAVI,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393336,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,csgo_mc_2393336,2,Ancient,NAVI,GL,13,4,NAVI,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393336,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,csgo_mc_2393564,1,Nuke,Gz,THUNDER dOWNUNDER,2,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393564,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,csgo_mc_2393564,2,Anubis,Gz,THUNDER dOWNUNDER,5,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393564,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,csgo_mc_2393595,1,Ancient,TYLOO,The Huns,13,3,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393595,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,csgo_mc_2393595,2,Mirage,TYLOO,The Huns,13,4,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393595,2026-06-01T09:27:40.610670+00:00
5e,2026-05-02,csgo_mc_2393347,1,Overpass,GL,Astralis,13,8,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393347,2026-06-01T09:27:40.610670+00:00
5e,2026-05-02,csgo_mc_2393347,2,Inferno,GL,Astralis,16,14,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393347,2026-06-01T09:27:40.610670+00:00
5e,2026-05-02,csgo_mc_2393596,1,Ancient,TYLOO,CW,9,13,CW,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393596,2026-06-01T09:27:40.610670+00:00
5e,2026-05-02,csgo_mc_2393596,2,Inferno,TYLOO,CW,13,4,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393596,2026-06-01T09:27:40.610670+00:00
5e,2026-05-02,csgo_mc_2393596,3,Mirage,TYLOO,CW,13,7,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393596,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393558,1,Overpass,THUNDER dOWNUNDER,Abyssal,11,13,Abyssal,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393558,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393558,2,Anubis,THUNDER dOWNUNDER,Abyssal,13,7,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393558,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393558,3,Inferno,THUNDER dOWNUNDER,Abyssal,13,10,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393558,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393588,1,Ancient,TYLOO,CW,8,13,CW,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393588,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393588,2,Inferno,TYLOO,CW,13,8,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393588,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393588,3,Nuke,TYLOO,CW,9,13,CW,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393588,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393860,1,Nuke,Sharks,Falcons Force,13,2,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393860,2026-06-01T09:27:40.610670+00:00
5e,2026-04-29,csgo_mc_2393860,2,Ancient,Sharks,Falcons Force,13,11,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393860,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,csgo_mc_2393322,1,Inferno,FURIA,GL,13,5,FURIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393322,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,csgo_mc_2393322,2,Nuke,FURIA,GL,5,13,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393322,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,csgo_mc_2393322,3,Mirage,FURIA,GL,10,13,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393322,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,csgo_mc_2393592,1,Ancient,RA,TYLOO,13,5,RA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393592,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,csgo_mc_2393592,2,Overpass,RA,TYLOO,3,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393592,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,csgo_mc_2393592,3,Mirage,RA,TYLOO,2,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393592,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393422,1,Nuke,Heroic,Monte,0,13,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393422,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393422,2,Dust2,Heroic,Monte,9,13,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393422,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393422,3,Inferno,Heroic,Monte,13,5,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393422,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393422,4,Ancient,Heroic,Monte,10,13,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393422,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393432,1,Inferno,Gentle Mates,SINNERS,19,17,Gentle Mates,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393432,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393432,2,Mirage,Gentle Mates,SINNERS,11,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393432,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393432,3,Nuke,Gentle Mates,SINNERS,10,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393432,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393552,1,Anubis,THUNDER dOWNUNDER,low cortisol,13,3,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393552,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393552,2,Ancient,THUNDER dOWNUNDER,low cortisol,13,5,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393552,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393204,1,Overpass,BIG,Nemiga,13,16,Nemiga,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393204,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393204,2,Mirage,BIG,Nemiga,2,13,Nemiga,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393204,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393576,1,Mirage,TYLOO,AE,13,5,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393576,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,csgo_mc_2393576,2,Nuke,TYLOO,AE,13,1,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393576,2026-06-01T09:27:40.610670+00:00
5e,2026-04-25,csgo_mc_2393427,1,Overpass,SINNERS,Inner Circle Academy,13,5,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393427,2026-06-01T09:27:40.610670+00:00
5e,2026-04-25,csgo_mc_2393427,2,Nuke,SINNERS,Inner Circle Academy,13,5,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393427,2026-06-01T09:27:40.610670+00:00
5e,2026-04-25,csgo_mc_2393419,1,Nuke,Heroic,Monte,13,9,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393419,2026-06-01T09:27:40.610670+00:00
5e,2026-04-25,csgo_mc_2393419,2,Dust2,Heroic,Monte,14,16,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393419,2026-06-01T09:27:40.610670+00:00
5e,2026-04-25,csgo_mc_2393419,3,Mirage,Heroic,Monte,13,8,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393419,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393735,1,Dust2,M80,It's a Secret,13,1,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393735,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393735,2,Mirage,M80,It's a Secret,13,8,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393735,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393737,1,Mirage,NRG,Foxtrot,13,0,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393737,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393737,2,Nuke,NRG,Foxtrot,13,1,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393737,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393420,1,Ancient,BIG,NIP,5,13,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393420,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393420,2,Mirage,BIG,NIP,13,11,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393420,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393420,3,Anubis,BIG,NIP,5,13,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393420,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393743,1,Mirage,M80,InControl,13,5,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393743,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393743,2,Inferno,M80,InControl,13,3,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393743,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393745,1,Ancient,NRG,LAG,13,3,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393745,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393745,2,Inferno,NRG,LAG,13,8,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393745,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393767,1,Overpass,NRG,Passion UA,4,13,Passion UA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393767,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393767,2,Mirage,NRG,Passion UA,13,9,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393767,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393767,3,Inferno,NRG,Passion UA,11,13,Passion UA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393767,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393765,1,Mirage,M80,Marsborne,13,5,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393765,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393765,2,Ancient,M80,Marsborne,9,13,Marsborne,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393765,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393765,3,Anubis,M80,Marsborne,8,13,Marsborne,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393765,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393199,1,Mirage,BIG,SPARTA,13,11,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393199,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393199,2,Ancient,BIG,SPARTA,19,17,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393199,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393431,1,Dust2,SINNERS,KOLESIE,13,9,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393431,2026-06-01T09:27:40.610670+00:00
5e,2026-04-26,csgo_mc_2393431,2,Overpass,SINNERS,KOLESIE,13,11,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393431,2026-06-01T09:27:40.610670+00:00
5e,2026-04-23,csgo_mc_2393411,1,Mirage,BIG,100 Thieves,13,9,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393411,2026-06-01T09:27:40.610670+00:00
5e,2026-04-23,csgo_mc_2393411,2,Ancient,BIG,100 Thieves,3,13,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393411,2026-06-01T09:27:40.610670+00:00
5e,2026-04-23,csgo_mc_2393411,3,Dust2,BIG,100 Thieves,16,13,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393411,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393412,1,Ancient,NIP,Sharks,13,7,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393412,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393412,2,Nuke,NIP,Sharks,13,7,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393412,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393191,1,Ancient,BIG,Acend,13,9,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393191,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393191,2,Overpass,BIG,Acend,13,8,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393191,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393414,1,Anubis,Betclic,Sharks,5,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393414,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393414,2,Nuke,Betclic,Sharks,5,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393414,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393193,1,Dust2,BB,Ursa,9,13,Ursa,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393193,2026-06-01T09:27:40.610670+00:00
5e,2026-04-24,csgo_mc_2393193,2,Nuke,BB,Ursa,13,9,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393193,2026-06-01T09:27:40.610670+00:00
